benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM_SYN_M,Synthetic token-trie (medium),B3,contiguous multi-class interval encoding,binary,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_M/eval/B_eval_1.txt,95002,95002,95002,0,95002,95002,95002,95002,1.0,0.0,203891,9347129,210,12406835,210,0.468517905889,0.621883398946,0.218303594054,0.289763484738,465945039.261174,0.0,B_eval_1
BM_SYN_M,Synthetic token-trie (medium),B3,contiguous multi-class interval encoding,binary,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_M/eval/B_eval_2.txt,120006,120006,120006,0,120006,120006,120006,120006,1.0,0.0,258322,10050245,166,19205926,166,0.504505146229,0.964104706411,0.234372777302,0.447884227428,464559735.523881,0.0,B_eval_2
