benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM_SYN_M,Synthetic token-trie (medium),B4,frequency-aware interval encoding,operational,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_M/eval/A_eval_1.txt,95002,106069,106069,11068,2208,106069,106069,355393,3.350583,32.109957,24,43062449,188,29696773,188,2.159495986454,1.489233975154,9543.982491134751,6581.731604609929,3958416666666.6665,461166666666.6667,A_eval_1
BM_SYN_M,Synthetic token-trie (medium),B4,frequency-aware interval encoding,operational,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_M/eval/A_eval_2.txt,120003,133986,133986,13984,2757,133986,133986,448375,3.346432,32.06343,29,42922497,149,30654387,149,2.150004102402,1.535489834308,9933.463781532053,7094.28072205508,4138034482758.6206,482206896551.7241,A_eval_2
