benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM5,SQL-like lexer,B4,frequency-aware interval encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM5/eval/A_eval_1.txt,125011,173954,173954,48944,0,173954,173954,402961,2.31648,8.233103,563720,34086339,114,29487376,114,1.718862306611,1.486951682528,0.530410440794,0.458846932843,221760803.235649,86823245.582914,A_eval_1
BM5,SQL-like lexer,B4,frequency-aware interval encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM5/eval/A_eval_2.txt,160050,222698,222698,62649,0,222698,222698,515139,2.313173,8.222621,716279,34445557,89,29340129,89,1.73790842458,1.480320302771,0.540332370958,0.460245757291,223446450.335693,87464521.506285,A_eval_2
