benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM_SYN_M,Synthetic token-trie (medium),B5,hierarchical comparison-tree encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_M/eval/B_eval_1.txt,95002,106429,106429,11427,2334,106429,106429,443957,4.171391,38.85158,30,43500604,187,28906443,187,2.185715836869,1.452422827339,7754.1183600713,5152.663636363636,3166733333333.3335,380900000000.00006,B_eval_1
BM_SYN_M,Synthetic token-trie (medium),B5,hierarchical comparison-tree encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_M/eval/B_eval_2.txt,120006,134435,134435,14430,2903,134435,134435,560840,4.17183,38.866251,23,41623427,148,28546687,148,2.09201005409,1.434767882399,12227.79876615746,8386.218272620446,5217652173913.043,627391304347.826,B_eval_2
