benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM_SYN_S,Synthetic token-trie (high),B2,binary final/non-final threshold encoding,binary,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_S/eval/A_eval_1.txt,95007,107770,107770,12764,2577,107770,107770,107770,1.0,8.443278,356641,26193386,185,28541119,185,1.313778141136,1.431533069675,0.396998298766,0.432581556576,266393936.759935,35789491.393306,A_eval_1
BM_SYN_S,Synthetic token-trie (high),B2,binary final/non-final threshold encoding,binary,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM_SYN_S/eval/A_eval_2.txt,120003,136159,136159,16156,3332,136159,136159,136159,1.0,8.427767,452855,25516026,146,28984776,146,1.283553062007,1.458044367348,0.38592331181,0.438387260853,264992105.640878,35675878.592485,A_eval_2
