benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM1,Small C-like lexer,B2,binary final/non-final threshold encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM1/eval/A_eval_1.txt,120004,192079,192079,72076,0,192079,192079,192079,1.0,2.664951,664624,27887019,104,29349595,104,1.396011086384,1.469226954695,0.40345279957,0.424612478982,180559233.491418,108446279.400082,A_eval_1
BM1,Small C-like lexer,B2,binary final/non-final threshold encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM1/eval/A_eval_2.txt,150015,239982,239982,89968,0,239982,239982,239982,1.0,2.667415,834414,24883945,83,29437211,83,1.249287722684,1.477882477732,0.359301936766,0.425047030336,179784855.000036,107821776.71995,A_eval_2
