benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM5,SQL-like lexer,B3,contiguous multi-class interval encoding,binary,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM5/eval/B_eval_1.txt,110045,153054,153054,43010,16269,153054,153054,153054,1.0,3.558568,551649,9306431,130,11753870,130,0.46772989121,0.590735195522,0.12977079768,0.163898393028,199483729.690437,77966243.027722,B_eval_1
BM5,SQL-like lexer,B3,contiguous multi-class interval encoding,binary,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM5/eval/B_eval_2.txt,145042,201554,201554,56513,21504,201554,201554,201554,1.0,3.566507,726237,9260911,99,12060825,99,0.464116591859,0.604436107205,0.128807201445,0.167750355809,199717172.217885,77816194.988688,B_eval_2
