benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM7,INI-like lexer,B3,contiguous multi-class interval encoding,operational,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM7/eval/B_eval_1.txt,85005,104771,104771,19767,0,104771,104771,124537,1.188659,6.300248,337599,30804537,190,12115886,190,1.547462008621,0.608639996303,0.480241772355,0.188886285364,251792807.44315,58551713.719531,B_eval_1
BM7,INI-like lexer,B3,contiguous multi-class interval encoding,operational,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM7/eval/B_eval_2.txt,105001,129240,129240,24240,0,129240,129240,153479,1.18755,6.331642,402462,28585350,154,11602087,154,1.436236117643,0.582932739653,0.461209147309,0.187193392849,260896680.928883,60229288.72788,B_eval_2
