benchmark_id,benchmark_family,method_id,method_label,granularity,input_path,input_bytes,trace_len,bytes_processed,emitted_tokens,lexical_errors,transition_calls,classify_calls,semantic_comparisons,avg_semantic_comparisons_per_visited_state,avg_semantic_comparisons_per_emitted_token,full_scan_ns,classifier_trace_ns,classifier_trace_loops,transition_trace_ns,transition_trace_loops,classifier_ns_per_call,transition_ns_per_call,estimated_classification_share_of_full_scan,estimated_transition_share_of_full_scan,bytes_per_second,tokens_per_second,input_name
BM2,Richer C-like lexer,B5_DAG,hierarchical comparison-DAG encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM2/eval/B_eval_1.txt,120025,176998,176998,56974,0,176998,176998,658986,3.723127,11.566434,21,46983775,112,29033327,112,2.37007192777,1.4645709778,19976.09481292517,12344.101615646257,5715476190476.19,2713047619047.619,B_eval_1
BM2,Richer C-like lexer,B5_DAG,hierarchical comparison-DAG encoding,coarse,/home/reda/work/semantic_state_layout_pipeline_modified/corpora/BM2/eval/B_eval_2.txt,160031,236088,236088,76058,0,236088,236088,878710,3.72196,11.553157,22,46641731,84,29233380,84,2.351914126855,1.47409622078,25239.03192640693,15818.928571428572,7274136363636.364,3457181818181.8184,B_eval_2
